Date,News_ID,Title
2021-12-18,2,"EXCLUSIVE: Apple seeks dismissal of India apps market antitrust case, cites tiny market share - Reuters India"
2021-12-18,3,Apple Watch Series 7 And Oura Ring Generation 3 Head To Head - Forbes
2021-12-18,4,Apple Should Make a Giant iPad as Its Smart Home Portal - Bloomberg
2021-12-18,5,Too Much Apple In Your Portfolio? (NASDAQ:AAPL) - Seeking Alpha
2021-12-19,1,Apple Employee Blows Whistle on Illegal Spying and Toxic Working Conditions - Truthout
2021-12-19,2,Apple pomace as a potential valuable resource for full-components utilization: A review - ScienceDirect.com
2021-12-19,3,The rise of the Apple watch: a brief history - Top Gear
2021-12-19,4,USPS Takes Apple Pay Online but Not In-Person - PYMNTS.com
2021-12-19,5,Apple MagSafe Duo Charger Review - PCMag
2021-12-20,1,Apple pomace as a potential valuable resource for full-components utilization: A review - ScienceDirect.com
2021-12-20,2,Apple’s long-term credit rating upgraded to AAA by Moody’s - Al Jazeera English
2021-12-20,3,USPS Takes Apple Pay Online but Not In-Person - PYMNTS.com
2021-12-20,4,Apple MagSafe Duo Charger Review - PCMag
2021-12-20,5,Apple has an AirTag problem - Mashable
2021-12-21,1,A brief history of Apple’s design fails - TNW
2021-12-21,2,What Happens To Your Digital ‘Legacy’ After You Die? Apple Offers An Answer - Forbes
2021-12-21,3,Apple’s long-term credit rating upgraded to AAA by Moody’s - Al Jazeera English
2021-12-21,4,Apple is giving away free 2-hour delivery on some Apple Store products - iMore
2021-12-21,5,U.S. SEC rejects Apple bid to block shareholder proposal on forced labour -letter - Yahoo Finance
2021-12-22,1,A brief history of Apple’s design fails - TNW
2021-12-22,2,What Happens To Your Digital ‘Legacy’ After You Die? Apple Offers An Answer - Forbes
2021-12-22,3,How to use Apple's Digital Legacy feature to pass on your data to someone when you die - Business Insider
2021-12-22,4,iPhone 14: How Apple could supercharge iPhone sales in 2022 - ZDNet
2021-12-22,5,Apple is giving away free 2-hour delivery on some Apple Store products - iMore
2021-12-23,1,Apple Retail Employees Walk Off Job on Christmas Eve in Protest - Business Insider
2021-12-23,2,iPhone 14: How Apple could supercharge iPhone sales in 2022 - ZDNet
2021-12-23,3,I switched from my iPad to an Android tablet — here's what happened - Tom's Guide
2021-12-23,4,Is Apple’s Design Studio Losing Its Cachet? - Surface Magazine
2021-12-23,5,Apple Watch Series 7 Users Face A Serious Problem: Here’s How To Fix It - Forbes
2021-12-24,1,Apple Retail Employees Walk Off Job on Christmas Eve in Protest - Business Insider
2021-12-24,2,I switched from my iPad to an Android tablet — here's what happened - Tom's Guide
2021-12-24,3,Apple Watch Series 7 Users Face A Serious Problem: Here’s How To Fix It - Forbes
2021-12-24,4,Can Apple Music subscriptions be shared to more than one device? - RouteNote
2021-12-24,5,Is Apple’s Design Studio Losing Its Cachet? - Surface Magazine
2021-12-25,1,Gardening in France: Apple tree troubles - The Connexion
2021-12-25,2,Apple's patent covering their new Metal Finishing Processes used on the iPhone 12 Gold Model was published last week - Patently Apple
2021-12-25,3,10 Tips for Getting the Most Out of Your New Apple Watch - MacRumors
2021-12-25,4,3 Reasons Why Apple Doesn’t Care About macOS Gaming - MUO - MakeUseOf
2021-12-25,5,"Apple’s Next Step in Services Could Be New Bundles, Deeper Integration - Bloomberg"
2021-12-26,1,You need to try these new Apple Watch 7 features - CNET
2021-12-26,2,"Tesla, Apple, Google, Netflix, Amazon: Which Stocks Should You Own? - Forbes"
2021-12-26,3,Gardening in France: Apple tree troubles - The Connexion
2021-12-26,4,10 Tips for Getting the Most Out of Your New Apple Watch - MacRumors
2021-12-26,5,Apple's patent covering their new Metal Finishing Processes used on the iPhone 12 Gold Model was published last week - Patently Apple
2021-12-27,1,"In 2021, We Told Apple: Don't Scan Our Phones - EFF"
2021-12-27,2,You need to try these new Apple Watch 7 features - CNET
2021-12-27,3,Apple shuts all NYC stores to shoppers as Omicron cases surge - Al Jazeera English
2021-12-27,4,"Tesla, Apple, Google, Netflix, Amazon: Which Stocks Should You Own? - Forbes"
2021-12-27,5,Apple closes New York City stores to shoppers as COVID-19 cases rise - Reuters
2021-12-28,1,"In 2021, We Told Apple: Don't Scan Our Phones - EFF"
2021-12-28,2,Apple wins a Patent for Replacing the Apple Watch Digital Crown with an Optical Sensor that recognizes user Gestures & more - Patently Apple
2021-12-28,3,"Apple ditched Intel, and it paid off - CNBC"
2021-12-28,4,Apple shuts all NYC stores to shoppers as Omicron cases surge - Al Jazeera English
2021-12-28,5,Apple puts supplier Foxconn's India plant on notice after protests - Reuters
2021-12-29,1,Are Apple AirTags Being Used to Track People and Steal Cars? (Published 2021) - The New York Times
2021-12-29,2,Apple wins a Patent for Replacing the Apple Watch Digital Crown with an Optical Sensor that recognizes user Gestures & more - Patently Apple
2021-12-29,3,"Apple ditched Intel, and it paid off - CNBC"
2021-12-29,4,Apple puts supplier Foxconn's India plant on notice after protests - Reuters
2021-12-29,5,Apple puts Indian iPhone factory 'on probation' - BBC.com
2021-12-30,1,Are Apple AirTags Being Used to Track People and Steal Cars? (Published 2021) - The New York Times
2021-12-30,2,India's antitrust body orders probe into Apple over alleged abuse of app market - Reuters India
2021-12-30,3,I switched from Android to iPhone — here's what happened - Tom's Guide
2021-12-30,4,You can actually delete Apple Watch apps in two ways - CNET
2021-12-30,5,Apple iPhone factory workers ate rotten food in rat-filled dorms: investigation - New York Post
2021-12-31,1,I switched from Android to iPhone — here's what happened - Tom's Guide
2021-12-31,2,India's antitrust body orders probe into Apple over alleged abuse of app market - Reuters India
2021-12-31,3,What Do You Want to See From Apple in 2022? - MacRumors
2021-12-31,4,Apple’s new ad invites you to imagine dying alone without a Watch on your wrist - The Verge
2021-12-31,5,How the Apple Watch could turn you into a serious cyclist in 2022 - CNET
2022-01-01,1,How Apple trade-in turned my broken MacBook Pro into an expensive paperweight - Pocketnow
2022-01-01,2,"Deal: Save on the Apple Watch Series 7, including Product (RED) models - AppleInsider"
2022-01-01,3,What Do You Want to See From Apple in 2022? - MacRumors
2022-01-01,4,Apple’s new ad invites you to imagine dying alone without a Watch on your wrist - The Verge
2022-01-01,5,Apple Accidentally Reveals iPhone Breakthrough Feature In New Patent - Forbes
2022-01-02,1,Apple Becomes First Company to Hit $3 Trillion Market Value (Published 2022) - The New York Times
2022-01-02,2,Apple becomes first U.S. company to reach $3 trillion market cap - CNBC
2022-01-02,3,Apple Becomes 1st Company Worth $3 Trillion—Greater Than The GDP Of The UK - Forbes
2022-01-02,4,Apple becomes first firm to hit $3tn market value - BBC.com
2022-01-02,5,"Apple’s $3 trillion market value follows 5,800% gain since iPhone debut - Reuters"
2022-01-03,1,Apple Becomes First Company to Hit $3 Trillion Market Value (Published 2022) - The New York Times
2022-01-03,2,Apple becomes first U.S. company to reach $3 trillion market cap - CNBC
2022-01-03,3,"Aw, Apple Made Me a “Memory” of the Time I Hid From Rioters in the U.S. Capitol - Slate"
2022-01-03,4,Apple Just Became the World's First $3 Trillion Company Because of a 4-Word Quote From Steve Jobs 15 Years Ago - Inc.
2022-01-03,5,"Apple becomes first company to hit $3 trillion market value, then slips - Reuters"
2022-01-04,1,"Apple TV+ orders true crime limited series “Manhunt,” created by Monica Beletsky and starring Tobias Menzies - Apple Newsroom"
2022-01-04,2,"Aw, Apple Made Me a “Memory” of the Time I Hid From Rioters in the U.S. Capitol - Slate"
2022-01-04,3,"Apple becomes first company to hit $3 trillion market value, then slips - Reuters"
2022-01-04,4,Apple Just Became the World's First $3 Trillion Company Because of a 4-Word Quote From Steve Jobs 15 Years Ago - Inc.
2022-01-04,5,How to Stop Apple Music from Automatically Playing - Digital Music News
2022-01-05,1,"Apple TV+ orders true crime limited series “Manhunt,” created by Monica Beletsky and starring Tobias Menzies - Apple Newsroom"
2022-01-05,2,How to Stop Apple Music from Automatically Playing - Digital Music News
2022-01-05,3,Intel Hires Apple Engineer Who Helped Develop M1 Mac Chips - PCMag
2022-01-05,4,The Meaning of Apple at $3 Trillion (Published 2022) - The New York Times
2022-01-05,5,How to use Apple Pay with your iPhone - Tom's Guide
2022-01-06,1,Apple Fitness+ introduces Collections and Time to Run starting January 10 - Apple Newsroom
2022-01-06,2,"NightWatch: An Apple Watch stand, if you want it - Six Colors"
2022-01-06,3,Apple is vulnerable to a new breed of activist - Financial Times
2022-01-06,4,"Adam's Apple, Chicago's Oldest Head Shop, Closing West Ridge Store This Month After 52 Years - Block Club Chicago"
2022-01-06,5,"Tim Cook earned over 1,400 times the average Apple worker in 2021 - Reuters"
2022-01-07,1,Apple Fitness+ introduces Collections and Time to Run starting January 10 - Apple Newsroom
2022-01-07,2,"NightWatch: An Apple Watch stand, if you want it - Six Colors"
2022-01-07,3,Apple is vulnerable to a new breed of activist - Financial Times
2022-01-07,4,"Adam's Apple, Chicago's Oldest Head Shop, Closing West Ridge Store This Month After 52 Years - Block Club Chicago"
2022-01-07,5,"Tim Cook earned over 1,400 times the average Apple worker in 2021 - Reuters"
2022-01-08,1,Research - Apple Machine Learning Research
2022-01-08,2,Apple Watch glucose & blood pressure sensors still years away - AppleInsider
2022-01-08,3,The original iPhone's competition: Remember these top phones from 2007? - CNET
2022-01-08,4,"Apple Could Reinvent Money Management, Take on PayPal and Robinhood - Bloomberg"
2022-01-08,5,Just how big in media does Apple want to be? - The Economist
2022-01-09,1,Apple services enrich peoples’ lives throughout the year - Apple Newsroom
2022-01-09,2,Fifteen Years Of The iPhone Disrupting Industries - Forbes
2022-01-09,3,Apple’s Top 5 Highest-Paid Executives And Directors - CRN
2022-01-09,4,Google says Apple ‘should not benefit from bullying’ created by iMessage lock-in - The Verge
2022-01-09,5,Chromebook and iPhone user? Consider a third-party password manager. - About Chromebooks
2022-01-10,1,Apple services enrich peoples’ lives throughout the year - Apple Newsroom
2022-01-10,2,"Apple Watch apps: Their abandonment is no surprise, nor worry - 9to5Mac"
2022-01-10,3,Fifteen Years Of The iPhone Disrupting Industries - Forbes
2022-01-10,4,Apple’s Private Relay Roils Telecoms Around the World - WIRED
2022-01-10,5,"Apple Frames 2.1: Apple Watch Series 7 and 2021 MacBook Pro Support, New Update Flow, Plus Chinese and Czech Localization - MacStories"
2022-01-11,1,Don't Buy Apple's Accessories - Lifehacker
2022-01-11,2,"Apple Watch apps: Their abandonment is no surprise, nor worry - 9to5Mac"
2022-01-11,3,"Apple Resolves iPhone Production Bottlenecks, Analyst Says - Investor's Business Daily"
2022-01-11,4,Apple’s Private Relay Roils Telecoms Around the World - WIRED
2022-01-11,5,"Apple TV+ debuts trailer for thriller series “Suspicion,” premiering globally on February 4, 2022 - Apple Newsroom"
2022-01-12,1,Don't Buy Apple's Accessories - Lifehacker
2022-01-12,2,Research - Apple Machine Learning Research
2022-01-12,3,"Apple Resolves iPhone Production Bottlenecks, Analyst Says - Investor's Business Daily"
2022-01-12,4,That question again: iMac or external display? - Six Colors
2022-01-12,5,Apple Fitness+ Just Launched ‘Time to Run’ to Coach You Through the Miles - Runner's World
2022-01-13,1,"White House will meet execs from Apple, Amazon, IBM to discuss software security - Reuters"
2022-01-13,2,That question again: iMac or external display? - Six Colors
2022-01-13,3,Apple Fitness+ Just Launched ‘Time to Run’ to Coach You Through the Miles - Runner's World
2022-01-13,4,MapQuest Launches with Apple CarPlay Navigation - GlobeNewswire
2022-01-13,5,How to queue and edit what’s playing next on Apple Music - RouteNote
2022-01-14,1,Apple will now require employees to submit proof of COVID-19 booster shot - The Verge
2022-01-14,2,MapQuest Launches with Apple CarPlay Navigation - GlobeNewswire
2022-01-14,3,How to toggle explicit content in Apple Music on mobile and desktop - RouteNote
2022-01-14,4,"The cold, bitter truth about the Android-iOS messaging mess - Computerworld"
2022-01-14,5,Six Rumored Apple Products You're Unlikely to See This Year - MacRumors
2022-01-15,1,Apple will now require employees to submit proof of COVID-19 booster shot - The Verge
2022-01-15,2,How Apple's iCloud Private Relay Can Keep You Safe - WIRED
2022-01-15,3,Apple iPhone 14 Pro Upgrade Rumors Are Startling: Here’s Why They Matter - Forbes
2022-01-15,4,Six Rumored Apple Products You're Unlikely to See This Year - MacRumors
2022-01-15,5,Apple Vision? Apple Reality? What Apple Could Name Its AR/VR Headset - Bloomberg
2022-01-16,1,How Apple's iCloud Private Relay Can Keep You Safe - WIRED
2022-01-16,2,Don't buy an Apple Watch 7 until you learn how the trade-in program works - CNET
2022-01-16,3,Apple's M1 MacBook Air dips to $899 during Amazon's January Mac sale - AppleInsider
2022-01-16,4,Apple iPhone 14 Pro Upgrade Rumors Are Startling: Here’s Why They Matter - Forbes
2022-01-16,5,"Apple's 24-inch 8-core iMac M1 is back down to $1,399 - Engadget"
2022-01-17,1,Apple tells US lawmakers antitrust laws will harm user privacy - Al Jazeera English
2022-01-17,2,Don't buy an Apple Watch 7 until you learn how the trade-in program works - CNET
2022-01-17,3,UNM Bookstores Apple MacBook© Sale in progress - UNM Newsroom
2022-01-17,4,Apple's M1 MacBook Air dips to $899 during Amazon's January Mac sale - AppleInsider
2022-01-17,5,How to Update Apple Maps on iPhone - Lifewire
2022-01-18,1,"Academy Award winners Jared Leto and Anne Hathaway star in new Apple Original limited series “WeCrashed,” premiering globally March 18, 2022 - Apple Newsroom"
2022-01-18,2,Apple tells US lawmakers antitrust laws will harm user privacy - Al Jazeera English
2022-01-18,3,Apple AirTags - 'A perfect tool for stalking' - BBC.com
2022-01-18,4,UNM Bookstores Apple MacBook© Sale in progress - UNM Newsroom
2022-01-18,5,"GPI Acquires Holbert Apple Associates, Inc. (HAA) - Adding Depth in Structural Engineering Capabilities in the Washington, D.C. Metropolitan Area - PR Newswire"
2022-01-19,1,Apple TV+ lands epic Godzilla and Titans original television series based on Legendary’s Monsterverse - Apple Newsroom
2022-01-19,2,"Police: 3 men stole about $4,000 worth of merchandise from Apple store in Nanuet - News 12 Bronx"
2022-01-19,3,I've been using my AirPods Pro to watch TV — and it's a game changer - Tom's Guide
2022-01-19,4,Cleaning Apple's $19 Polishing Cloth Takes 24 Hours - PCMag
2022-01-19,5,Apple AirTags - 'A perfect tool for stalking' - BBC.com
2022-01-20,1,Apple TV+ lands epic Godzilla and Titans original television series based on Legendary’s Monsterverse - Apple Newsroom
2022-01-20,2,Why is Apple CarPlay still not a great experience? - ZDNet
2022-01-20,3,"Police: 3 men stole about $4,000 worth of merchandise from Apple store in Nanuet - News 12 Bronx"
2022-01-20,4,I've been using my AirPods Pro to watch TV — and it's a game changer - Tom's Guide
2022-01-20,5,Cleaning Apple's $19 Polishing Cloth Takes 24 Hours - PCMag
2022-01-21,1,Why is Apple CarPlay still not a great experience? - ZDNet
2022-01-21,2,"My Apple Watch saved my life, calling doctors when I fell unconscious - Metro.co.uk"
2022-01-21,3,Should You Get a Mac With Apple’s New Chips—or Stick With Intel? - WIRED
2022-01-21,4,Ericsson and Apple escalate patent war in Europe - JUVE Patent
2022-01-21,5,I lost my AirTag in a forest… but after two months I’ve been reunited with it - TechRadar
2022-01-22,1,Should You Get a Mac With Apple’s New Chips—or Stick With Intel? - WIRED
2022-01-22,2,I lost my AirTag in a forest… but after two months I’ve been reunited with it - TechRadar
2022-01-22,3,WeCrashed - Trailers & Videos - Apple Newsroom
2022-01-22,4,Your iPhone’s Apple logo can turn into a secret button – here’s how to ‘unlock’ ‘Back Tap’ - New York Post
2022-01-22,5,"Fall of 2022 will be Apple's biggest ever, if rumors are correct - AppleInsider"
2022-01-23,1,New Apple campus construction in northwest Austin coming together - KVUE.com
2022-01-23,2,How to use Apple’s secret internet speed check on Mac & iOS - Apple Must
2022-01-23,3,"Fall of 2022 will be Apple's biggest ever, if rumors are correct - AppleInsider"
2022-01-23,4,"Apple Nears First Product Launch of 2022, With 5G iPhone SE and New iPad on Tap - Bloomberg"
2022-01-23,5,From L.A. to Rome: Take a look inside some of the coolest new Apple stores around the world - CNBC
2022-01-24,1,Share your best iPhone macro photos for Apple’s Shot on iPhone Challenge - Apple Newsroom
2022-01-24,2,New Apple campus construction in northwest Austin coming together - KVUE.com
2022-01-24,3,How to use Apple’s secret internet speed check on Mac & iOS - Apple Must
2022-01-24,4,"Apple's MacBook Air with M1 falls to $849.99 at Amazon, cheapest 2022 price - AppleInsider"
2022-01-24,5,How Apple became the first $3tn company - Raconteur
2022-01-25,1,Share your best iPhone macro photos for Apple’s Shot on iPhone Challenge - Apple Newsroom
2022-01-25,2,Supply chain crisis the only drag on Apple’s enormous growth - Financial Times
2022-01-25,3,Apple spotlights Black voices during Black History Month - Apple Newsroom
2022-01-25,4,CU School of Dental Medicine Recognized as an Apple Distinguished School - University of Colorado Anschutz Medical Campus
2022-01-25,5,"Apple's MacBook Air with M1 falls to $849.99 at Amazon, cheapest 2022 price - AppleInsider"
2022-01-26,1,Apple spotlights Black voices during Black History Month - Apple Newsroom
2022-01-26,2,"Apple revenue pops 11% to $123.9 billion, Cook says supply chain improving - CNBC"
2022-01-26,3,Apple sales and profit top estimates as hit from chip shortages eases - Reuters
2022-01-26,4,Supply chain crisis the only drag on Apple’s enormous growth - Financial Times
2022-01-26,5,"Apple Powers to Record $124 Billion Year-End 2021 Quarter, Services Revenue Soars 24% - Variety"
2022-01-27,1,"Apple revenue pops 11% to $123.9 billion, Cook says supply chain improving - CNBC"
2022-01-27,2,Apple sales and profit top estimates as hit from chip shortages eases - Reuters
2022-01-27,3,"Apple Just Made More Money Than Any Company Ever, and That's Not Even the Most Impressive Thing It Announced - Inc."
2022-01-27,4,"Apple Powers to Record $124 Billion Year-End 2021 Quarter, Services Revenue Soars 24% - Variety"
2022-01-27,5,"Apple's iPhone 13 leads to company's largest revenue and profit in history, despite parts shortages - CNET"
2022-01-28,1,Three Months With The Apple iPad mini 6 - Forbes
2022-01-28,2,Apple's stock racks up biggest one-day gain since July 2020 - Reuters
2022-01-28,3,"Apple Just Made More Money Than Any Company Ever, and That's Not Even the Most Impressive Thing It Announced - Inc."
2022-01-28,4,I would buy an Apple HomePod — if it had this feature - Tom's Guide
2022-01-28,5,"One year on, developers still love Apple Silicon Macs - Computerworld"
2022-01-29,1,Three Months With The Apple iPad mini 6 - Forbes
2022-01-29,2,I would buy an Apple HomePod — if it had this feature - Tom's Guide
2022-01-29,3,"Apple iPhones adding pregnant man, pregnant person emojis - WDAF FOX4 Kansas City"
2022-01-29,4,Apple Probably Won’t Buy Peloton Despite Investor Push - Bloomberg
2022-01-29,5,How To Watch Apple TV+ Without An Apple Device - Screen Rant
2022-01-30,1,Apple celebrates Heart Month with new resources across services - Apple Newsroom
2022-01-30,2,I Thought Apple Cider Vinegar Was A Health Fad Until Paleo Valley - Popdust
2022-01-30,3,Scab-immune apple varieties are worth a try - Michigan State University
2022-01-30,4,"Apple Pays $100,500 Bounty to Hacker Who Found Way to Hack MacBook Webcam - The Hacker News"
2022-01-30,5,Apple Releases New Face ID With Mask Feature - Forbes
2022-01-31,1,Apple celebrates Heart Month with new resources across services - Apple Newsroom
2022-01-31,2,I Thought Apple Cider Vinegar Was A Health Fad Until Paleo Valley - Popdust
2022-01-31,3,Scab-immune apple varieties are worth a try - Michigan State University
2022-01-31,4,"Apple Pays $100,500 Bounty to Hacker Who Found Way to Hack MacBook Webcam - The Hacker News"
2022-01-31,5,"I used Apple’s $5,000 Pro Display XDR monitor for a month — here's what happened - Tom's Guide"
2022-02-01,1,Apple Studios to adapt bestselling novel “Dear Edward” as new series from Jason Katims - Apple Newsroom
2022-02-01,2,Facebook says Apple iOS privacy change will result in $10 billion revenue hit this year - CNBC
2022-02-01,3,Judge dismisses lawsuit over Apple iPhone water resistance claims - Reuters
2022-02-01,4,"I used Apple’s $5,000 Pro Display XDR monitor for a month — here's what happened - Tom's Guide"
2022-02-01,5,There Was Something About This Girl In This 2002 Apple Commercial That Really Resonated With People - Digg
2022-02-02,1,All-new Apple Yas Mall now open in Abu Dhabi - Apple Newsroom
2022-02-02,2,"A Change by Apple Is Tormenting Internet Companies, Especially Meta (Published 2022) - The New York Times"
2022-02-02,3,Facebook says Apple iOS privacy change will result in $10 billion revenue hit this year - CNBC
2022-02-02,4,Judge dismisses lawsuit over Apple iPhone water resistance claims - Reuters
2022-02-02,5,Tim Cook: Supply chain guru behind Apple growth - Supply Chain Digital
2022-02-03,1,All-new Apple Yas Mall now open in Abu Dhabi - Apple Newsroom
2022-02-03,2,"A Change by Apple Is Tormenting Internet Companies, Especially Meta (Published 2022) - The New York Times"
2022-02-03,3,When Apple TV’s ‘Universal Search’ is a black hole - Six Colors
2022-02-03,4,EFF to Appeals Court: Apple’s Monopoly Doesn’t Make Users Safer - EFF
2022-02-03,5,Apple wins new trial in wireless patent case after $85 mln loss - Reuters
2022-02-04,1,Apple TV+ presents lineup of new original series from the world’s greatest storytellers set to debut globally in 2022 - Apple Newsroom
2022-02-04,2,When Apple TV’s ‘Universal Search’ is a black hole - Six Colors
2022-02-04,3,EFF to Appeals Court: Apple’s Monopoly Doesn’t Make Users Safer - EFF
2022-02-04,4,Apple wins new trial in wireless patent case after $85 mln loss - Reuters
2022-02-04,5,Apple’s Notes app is all grown up - Houston Chronicle
2022-02-05,1,Testing The Apple Watch’s Activity Competition Mode - aBlogtoWatch
2022-02-05,2,Apple’s Notes app is all grown up - Houston Chronicle
2022-02-05,3,Apple’s Next iPhone Release Leaked By Apple Insider - Forbes
2022-02-05,4,An Apple Patent published last Thursday continues to show that Apple is working on Touch Controls for AirPods Max - Patently Apple
2022-02-05,5,Apple’s Retention Strategy Is Incentivizing Staff to Leave - Inc.
2022-02-06,1,Apple TV+ announces new dark comedy “Sunny” starring Rashida Jones - Apple Newsroom
2022-02-06,2,How I Finally Embraced the Apple Watch as a Fitness Tracker - TidBITS
2022-02-06,3,Testing The Apple Watch’s Activity Competition Mode - aBlogtoWatch
2022-02-06,4,"Apple-Leased Office Nearly Complete at 5407 Stevens Creek Boulevard, Santa Clara - San Francisco YIMBY"
2022-02-06,5,How to have Siri read your messages aloud on your Apple Watch - TechRepublic
2022-02-07,1,Apple unveils contactless payments via Tap to Pay on iPhone - Apple Newsroom
2022-02-07,2,How I Finally Embraced the Apple Watch as a Fitness Tracker - TidBITS
2022-02-07,3,Apple Files Plans for Long-Delayed Data Center Campus in Iowa - Data Center Frontier
2022-02-07,4,"Apple-Leased Office Nearly Complete at 5407 Stevens Creek Boulevard, Santa Clara - San Francisco YIMBY"
2022-02-07,5,How to have Siri read your messages aloud on your Apple Watch - TechRepublic
2022-02-08,1,Apple unveils contactless payments via Tap to Pay on iPhone - Apple Newsroom
2022-02-08,2,Apple Files Plans for Long-Delayed Data Center Campus in Iowa - Data Center Frontier
2022-02-08,3,"Amazon, Apple, Google: Restricted Stock Grants Evolve To Retain Top Talent - Forbes"
2022-02-08,4,"Apple launches its own book club, ‘Strombo’s Lit,’ in the Apple Books app - TechCrunch"
2022-02-08,5,Apple's acquisition history shows why a Peloton buy is out of the question - CNBC
2022-02-09,1,"Apple TV+ lands “The New Look,” from Todd A. Kessler and starring Emmy Award winner Ben Mendelsohn and Academy Award winner Juliette Binoche - Apple Newsroom"
2022-02-09,2,"Apple, Meta And The $10 Billion Impact Of Privacy Changes - Forbes"
2022-02-09,3,Every employee who leaves Apple becomes an ‘associate’ - The Washington Post
2022-02-09,4,Apple says it will make AirTags easier to find after complaints of stalking. (Published 2022) - The New York Times
2022-02-09,5,Apple finally files for planning permission for long-delayed Iowa data center - DatacenterDynamics
2022-02-10,1,Apple orders new docuseries “Omnivore” from visionary filmmaker Cary Joji Fukunaga and globally acclaimed chef René Redzepi - Apple Newsroom
2022-02-10,2,"Apple, Meta And The $10 Billion Impact Of Privacy Changes - Forbes"
2022-02-10,3,Apple finally files for planning permission for long-delayed Iowa data center - DatacenterDynamics
2022-02-10,4,Every employee who leaves Apple becomes an ‘associate’ - The Washington Post
2022-02-10,5,Apple says it will make AirTags easier to find after complaints of stalking. (Published 2022) - The New York Times
2022-02-11,1,Apple orders new docuseries “Omnivore” from visionary filmmaker Cary Joji Fukunaga and globally acclaimed chef René Redzepi - Apple Newsroom
2022-02-11,2,Apple Belatedly Confirms Bug Which Collected Audio Recordings From iPhone Users - Forbes
2022-02-11,3,How Claire Saffitz Made the Apocalypse Apple Pie from ‘Don’t Look Up’ - Netflix Tudum
2022-02-11,4,"Disney, Netflix, Apple: is anyone winning the streaming wars? - The Economist"
2022-02-11,5,The surprising utility of Apple’s free Stickies app - TechRepublic
2022-02-12,1,Chiefs players troll Bengals' Eli Apple after Super Bowl loss: 'Just go get better' - USA TODAY
2022-02-12,2,Apple Belatedly Confirms Bug Which Collected Audio Recordings From iPhone Users - Forbes
2022-02-12,3,"Disney, Netflix, Apple: is anyone winning the streaming wars? - The Economist"
2022-02-12,4,Apple Was Facing Intense Pushback From Employees. Its Response Is an Example for Every Business - Inc.
2022-02-12,5,Apple Files for the Figurative Trademark version of 'Apple Park' that will be associated with Augmented Reality Tours of their HQ - Patently Apple
2022-02-13,1,How Apple helped create Facebook’s $250 billion ad crisis - Vox.com
2022-02-13,2,Apple threatens to pull out of Toronto shopping project - AppleInsider
2022-02-13,3,Chiefs players troll Bengals' Eli Apple after Super Bowl loss: 'Just go get better' - USA TODAY
2022-02-13,4,I bought an iPhone 13 after using Android smartphones for nearly 10 years — here are the 5 things that surprised me - Business Insider
2022-02-13,5,Global Apple Watch shipments by model 2015-2017 - Statista
2022-02-14,1,Apple Watch Diary: Keeping my old Apple Watch as an overnight device - 9to5Mac
2022-02-14,2,Apple TV+ orders New England Patriots event docuseries “The Dynasty” - Apple Newsroom
2022-02-14,3,How Apple helped create Facebook’s $250 billion ad crisis - Vox.com
2022-02-14,4,"Apple is a market leader, but can it keep its hold on creative hearts and minds? - The Drum"
2022-02-14,5,I bought an iPhone 13 after using Android smartphones for nearly 10 years — here are the 5 things that surprised me - Business Insider
2022-02-15,1,Apple Watch Diary: Keeping my old Apple Watch as an overnight device - 9to5Mac
2022-02-15,2,Apple TV+ orders New England Patriots event docuseries “The Dynasty” - Apple Newsroom
2022-02-15,3,"Apple is a market leader, but can it keep its hold on creative hearts and minds? - The Drum"
2022-02-15,4,Apple defeats copyright lawsuit over racially diverse emoji - Reuters
2022-02-15,5,"How to close apps on your Apple Watch, or force-quit apps if necessary - Business Insider"
2022-02-16,1,Pruning with the Pros - Thinning the Canopy of a Crab Apple Tree - OSU Extension Service
2022-02-16,2,Apple TV+ announces new true crime documentary series “The Big Conn” - Apple Newsroom
2022-02-16,3,"Apple TV+’s Severance Is Strange, Frustrating, Very Good, and Then Frustrating Again - Paste Magazine"
2022-02-16,4,Opinion: Apple is not innovating enough - Scot Scoop News
2022-02-16,5,Apple defeats copyright lawsuit over racially diverse emoji - Reuters
2022-02-17,1,"Some U.S. Apple Store employees are working to unionize, part of a growing worker backlash - The Washington Post"
2022-02-17,2,"Please, just let me merge Apple IDs like a regular human - TNW"
2022-02-17,3,U.S. Apple store workers working to unionize - Washington Post - Reuters
2022-02-17,4,Opinion: Apple is not innovating enough - Scot Scoop News
2022-02-17,5,"Apple TV+’s Severance Is Strange, Frustrating, Very Good, and Then Frustrating Again - Paste Magazine"
2022-02-18,1,"Some U.S. Apple Store employees are working to unionize, part of a growing worker backlash - The Washington Post"
2022-02-18,2,"Please, just let me merge Apple IDs like a regular human - TNW"
2022-02-18,3,Atomic Planar Power for Lightweight Exploration (APPLE) - NASA
2022-02-18,4,ISS supports Apple shareholder proposal on forced labor - Reuters
2022-02-18,5,Apple Store Employees Are Reportedly Unionizing - Truthout
2022-02-19,1,Atomic Planar Power for Lightweight Exploration (APPLE) - NASA
2022-02-19,2,Apple Readies New MacBooks and iMacs for Part Three of Overhaul - Bloomberg
2022-02-19,3,How To Turn Off Apple Watch's Most Useless Notification - Forbes
2022-02-19,4,How to quickly and easily fix common Apple Pencil problems - Cult of Mac
2022-02-19,5,Severance on Apple TV+ takes work-life balance issue to extremes - South China Morning Post
